,n,p,Original_1,TDA_1,Original_2,TDA_2,Original_3,TDA_3,Original_4,TDA_4
31,36,0.25,93.87241043209815,16.524581759157677,226.57549967426814,6.734554570114495,612.5208313347564,8.180740001138819,1153.8835112657628,8.355161331664934
32,36,0.25,121.95833265882843,11.326280151001345,307.84571436642784,7.456225586350301,689.799331065885,12.741082415962818,1126.0386673483567,8.62841364948007
33,36,0.25,109.61903495670038,13.025657925773405,285.2180836023268,8.131954106396291,677.3162593309023,8.95046916406517,1168.0348939031946,8.814155557329133
34,36,0.25,47.13842463128826,10.861264001232367,298.0349074366677,10.928218866023776,580.8306914626751,10.763770919049366,1084.7066282762037,8.56290026802404
35,33,0.37,83.50694822548712,7.6770687904356665,215.51789461655662,8.668090690556259,574.6111813611645,7.1375578939158295,863.6736510005637,8.26532915324852
36,33,0.37,44.300880593474496,9.662476256173857,180.8306603897463,7.353081193529018,526.5650747528,17.742653428837016,731.0026964495435,8.102903496865723
37,33,0.37,85.32190558646116,11.587949729565757,114.55770816948782,7.674192570295629,611.3402708147484,7.101097609311093,842.5541263887915,9.394353243862035
38,33,0.37,82.57687518210557,5.981177246375811,287.6027372816294,7.554888324210808,518.8468429439795,8.708350215111789,912.6449672407036,10.059054216313832
39,33,0.37,39.60181618977832,5.6538382506200415,141.87178114496194,7.250718717082645,603.1629466350187,11.006630900355955,988.9770555886766,7.845117654350707
40,47,0.27,248.04103872970768,10.066662339863218,492.6053216995764,4.555516582546543,1403.2961333111912,10.636264105593233,2791.8949171329805,8.804460705446099
41,47,0.27,234.0252909250136,12.294272335071362,723.8064393303714,6.714381170899773,1434.9755027825454,10.6359495628209,2646.3162601690046,8.210174949446698
42,47,0.27,126.96967799505961,6.225483968756391,645.1793844320262,8.808511073887427,1761.7711984564908,8.073087798138191,2974.01070227567,8.793330414688057
43,47,0.27,177.28057444200792,14.374507745079807,672.6522890880492,12.930029585488366,1411.6885923821642,7.249413410141545,2576.5040260767914,10.128379680361823
44,47,0.27,166.87392200818337,9.418522424837338,702.8643032959146,7.342553191257416,1517.4870353085564,8.98388937995038,2555.9766814847317,9.545288579514482
45,47,0.33,137.15626335326886,12.857137317862822,555.9243091897849,6.8585188614963775,1348.7827161292412,6.816997419497108,2478.821288230762,7.259399858539862
46,47,0.33,51.89646366464755,12.871708398141855,586.3046058381717,8.749139866154788,1369.1598825666556,13.289112923886053,2695.718362135355,12.3825563969272
47,47,0.33,143.5869670133365,8.7258066158154,628.1674198683702,9.340520369966095,1459.0209707154904,7.915534406150785,2696.6602685473713,8.109238679639104
48,47,0.33,398.796380194596,6.767006063048318,821.9428206380942,9.555829265895099,1381.3135252565512,7.378609943610538,2602.1338630207465,9.164531402909654
