,n,p,Original_1,TDA_1,Original_2,TDA_2,Original_3,TDA_3,Original_4,TDA_4
52,50,0.32,134.05506430260488,117.30452358717974,942.5392657592232,62.88753875005631,1914.10182987703,52.56946201643662,3202.584481583977,59.09591911861523
53,50,0.32,128.64096601626935,86.06124111636782,705.1946361565099,62.45108612214101,1825.9487462893903,65.24443018764156,3673.196350785941,87.80259426566329
54,50,0.32,97.48309449859104,46.77957820883695,682.4927628410264,59.0661393427272,1972.5712006240913,71.02082345071017,3393.7349686218477,54.44634514959547
55,37,0.31,133.17420963153313,41.925361043944996,359.0837044009219,69.11284711810399,746.0001050525932,121.79140516614473,992.1077586340617,122.00369834311823
56,37,0.31,42.67028394115049,81.81995835628602,327.4165842293871,75.25891461191605,744.362858541079,64.6787132865285,1171.1688203800575,98.55433128129717
57,37,0.31,124.29614075876067,57.035140708028024,318.18534212981154,92.11217565382744,690.5716443709957,56.10185915002318,1332.3012375760386,96.42114654362337
58,37,0.31,89.79298836153302,112.94467018132683,277.20284252254066,106.46943313277782,629.4350418218178,122.20700394915585,1074.405582333232,117.93591671735629
59,37,0.31,52.90193311520254,96.7382497663809,450.21132697862754,130.31306012101433,634.4600353300589,74.76345631524924,1339.3183432239068,84.17549189608705
60,49,0.37,120.37762920283402,75.61432777778668,666.1104738926588,70.56295907295052,1443.4184338622724,92.78538520681053,3174.168991997215,102.89232973657056
61,49,0.37,208.38271157339025,84.77967480232505,710.5417824127076,48.795581412126204,1683.1609787030234,85.70375659071837,2938.908135613653,75.10239182929655
62,49,0.37,199.16882530259937,29.38068122699236,758.817133639209,87.93132667452248,1459.2709610531938,59.05920012681798,3095.5541225716947,114.21899417566787
63,49,0.37,214.42937627300267,56.7674672171287,823.0316391308538,129.49129235776354,1465.710176065219,68.89440615769084,3070.1297147084674,61.1708055894384
64,49,0.37,139.7280321399902,70.88046069842498,697.7137396117495,56.96178335117848,1681.366281631128,88.03619733006364,3028.5901625370866,66.66271288448237
65,43,0.31,185.47335771055955,66.87559411313073,578.3820683212296,77.91738865603749,1173.0881577756268,82.70058718814178,2019.845525074542,75.5591813397238
66,43,0.31,180.10435248672016,43.78136587505193,507.7166723207541,83.17139875168945,905.213215491115,53.25129661218169,1856.5123025792243,84.0587522920993
67,43,0.31,149.85658079004327,63.620905027963914,504.7625752885259,91.54344195567762,1280.6174463874183,78.17270967627172,2010.2066820145105,89.82860746350944
68,43,0.31,144.21256829430803,89.23121563282456,391.21068184095964,101.45476237371696,1174.9521620837872,106.22199296947404,2175.7760514151505,65.47082223870021
69,43,0.31,115.58200549609882,47.37660483988962,629.2305908779645,77.39008134541359,1495.4605528376082,43.7004142244909,2094.303923050911,79.58603118766459
70,34,0.22,111.52899922398467,82.74125156427822,219.54069153677767,60.09513809628763,539.4009368160014,86.69544130814492,1029.740992351965,131.55294787061757
71,34,0.22,79.74882970458592,51.1848299037984,154.04961265716472,80.50726617271413,481.6783219654349,68.28519113549129,1045.235370839196,104.5452445215426
72,34,0.22,84.98158380227355,118.87836581234956,285.477663553291,73.29273482022461,566.3761394663663,75.44024138021436,945.1542761150131,141.85461947273424
73,34,0.22,35.20677908529126,94.20819998807471,142.37807019078696,88.93281510692427,451.30336665784586,97.82704022124008,980.5633325228325,153.1592327754874
74,34,0.22,92.31099237006273,113.77810310659565,312.68906802352,82.31868661847415,514.9810085948734,96.73434144970014,868.6473929940935,148.69685110094247
75,48,0.35,149.17780847008,72.33324957906059,659.3676937246165,82.50406980184633,1625.6212825152988,66.36106268210689,2943.1839357111203,75.26940137473815
76,48,0.35,235.76289916126737,90.4563202755057,806.9577015708048,129.38468569213757,1750.4625230829938,58.207365642531244,2786.1979288693447,80.76820710456454
77,48,0.35,96.24097210956162,152.50426944506563,571.6341225797089,87.59057265701438,1349.3321862235202,78.13268227776044,2482.3071437952,89.76923169004678
78,48,0.35,283.51554093395,81.92516834283242,894.9913121441787,45.52533556384318,1808.7028013859838,104.70382060540196,2727.132609696667,115.1577913003136
79,48,0.35,164.99160298203986,79.43544425338638,848.4924386315586,74.55676940224774,1729.179010489151,71.77103529977622,2538.3368783367905,83.3350173605591
80,47,0.38,180.83223166525215,73.59349258508837,466.60519402705006,60.11516886368574,1412.6515443869885,80.60850543989835,2567.9123250718885,94.93905458997197
81,47,0.38,272.8880566097296,63.83022152029039,654.7739572242788,90.58984365633566,1405.9350493144755,88.45598065003027,2901.95546756568,91.19394277789516
82,47,0.38,168.90018896061784,64.88346029345408,755.2237622103842,81.74038872379873,1578.9843623966349,89.5659512351917,2518.700345357326,92.56233573819135
83,47,0.38,154.71092992022756,92.87837870014927,708.1106583073143,111.49811971171701,1567.6433504793836,76.92741542128364,2482.2091097129446,93.61516290325761
84,47,0.38,298.39353980666726,109.36281574049337,562.6460340245633,52.90553277087962,1685.4735565781493,65.69012616126453,2552.7453331246534,57.00400043536945
85,40,0.36,65.56712807182217,103.26988046730584,405.71853875954855,80.86791352066416,1035.0301850689034,83.17948633887687,1726.6245086934332,115.50099993751107
86,40,0.36,59.51396696657443,93.24907734731063,312.9365948997894,61.05197457750154,827.1098853334412,102.32336597168602,1555.2389822282341,73.28217382730669
87,40,0.36,83.40239500945165,112.4475956930168,326.42885088429665,50.49815626181301,643.0849134854761,102.25644615447094,1492.7624828491466,72.93543246607553
88,40,0.36,87.71615982851253,92.46902558161226,524.9601239967901,80.33343012587301,1013.144538596347,72.25516521956978,1779.6607248044693,93.00521927996205
89,40,0.36,134.14437986548643,62.27228769373673,459.4202241387956,65.06834594538626,1063.4413422712414,82.53761884525537,1725.6811900865282,77.6920866986581
90,40,0.25,136.9688217778978,63.30115073758343,416.95830081218713,48.79517894555515,1014.151899199242,63.99196759789522,1469.4401920554606,71.66770484283546
91,40,0.25,110.23884439220951,73.9729824297624,377.5827318886757,55.56366577306086,912.6134468588497,64.24648147209813,1583.5654816633082,63.427992069623855
92,40,0.25,82.22482331931535,77.66956542930365,351.34246621839725,106.08683310723987,901.0250758132539,94.23067854192931,1559.447928242519,81.79470246135861
93,40,0.25,189.14740855173508,59.95535937024536,418.3907020919189,85.75534578772967,827.9568482271704,64.54704264793014,1578.4567451200373,91.3973221094373
94,40,0.25,131.8595504418228,68.10219866573215,395.3128937075314,71.15436842126289,655.0989788920704,81.57940464210894,1379.8332267268843,66.7484743481873
95,45,0.29,118.1015221192201,58.80625329379032,386.9341301855481,71.1727986920126,1211.746164251394,73.77974749767901,2071.56094752418,148.336178629353
96,45,0.29,191.2403016697278,75.50867602833071,443.125806342941,69.32204280182567,1195.5922555152702,89.0608174953185,2560.8963864892066,68.77331939688047
97,45,0.29,64.31388815506405,46.270850744878615,639.4523769031944,92.30991067695072,1429.642656479159,82.74250537892175,2519.9387284053782,84.02451697049679
98,45,0.29,187.84705181474186,63.826238247508286,669.4015960397684,47.32192159537294,1141.9267709801047,125.695913059512,2180.6393272704154,92.92244288381397
99,45,0.29,166.19197425469207,120.35856704343058,500.0813073838743,80.15017799237951,1406.520952208,69.89663205399498,2483.2754433799387,88.45502661348905
100,35,0.4,51.67964125807451,57.36045409226297,251.71097828677028,77.54464679937449,485.95744038437067,73.18343013022724,1132.8954470208091,132.99111492414957
101,35,0.4,39.978837586455484,68.48305118399523,303.199662346491,68.794988616415,592.4060145568651,84.2447117813526,1081.2165582456996,130.54289604383067
102,35,0.4,116.48853872598696,49.46193788127218,213.77079944642793,55.149983800972656,493.2168910953729,96.66739097739043,1100.903473104798,99.62790020528838
103,35,0.4,46.30293297597772,104.13179572236318,359.51286660210303,67.27955012480716,637.0388125610777,127.04872257165879,972.7134937468968,73.84080607154462
104,35,0.4,88.39799847400494,117.602925908938,263.2328451045991,71.33882151311143,621.2209251205427,129.0458837461653,1172.0313641127814,64.85330832620667
105,47,0.35,166.73893851820378,49.74548048393572,520.8626859266739,113.56604442472329,1584.468946866319,67.34689682215698,2867.902160706355,79.45459072779471
106,47,0.35,106.85579807102565,52.93936901628672,604.473017347545,79.7118857031089,1542.8356821591692,56.039853234482024,2566.0537977225813,71.27176649684299
107,47,0.35,121.44907976357966,88.25519458145803,765.7103908415835,89.3984763961513,1311.2266517011044,62.99545424197643,2172.246158217519,101.3812050139041
108,47,0.35,196.79875252008554,40.880706146387666,688.998792535133,99.12845882931686,1557.5843469622014,41.78592667767103,2577.6577829141597,79.42278323262386
109,47,0.35,154.68282838237576,61.9998515253396,626.3581691379468,57.19125619058828,1261.642033573552,80.60857902169629,2650.9714209275153,63.766047072862115
110,41,0.36,39.91879804765936,93.87158682967396,311.86021927862305,68.75525660734549,963.3710797805234,82.23063752292059,1704.8664261379768,101.70021563889475
111,41,0.36,151.1722970737934,65.73223738872153,468.7850478062819,49.46778132367545,1216.0688291436759,93.18377633888969,1597.1578477669573,147.79437700854444
112,41,0.36,128.17309892847535,82.8495026794354,417.28237634944276,76.46327641839963,1076.8587733806116,70.06559882169581,1765.9607191302507,126.44379454907036
113,41,0.36,141.0119516392043,42.53700302906256,273.53183726158954,47.478556339518065,858.2169400934158,67.57113648871297,1315.1773283356808,93.96535589787426
114,41,0.36,135.07363970044725,72.68133778750658,412.2266789550894,70.30051642362994,1098.7104269319402,48.009635593639956,1888.7031337247583,72.27747347411247
115,44,0.33,77.10616712923944,83.44962949687297,510.0215604797063,98.0910819708943,1542.0263641012466,101.066763607484,2323.110295325284,91.74195177291857
116,44,0.33,231.4858767637122,96.40006658101619,393.3400787669724,54.10915700636137,738.2845651854404,62.30478314398516,1741.4596591458526,102.90045885695298
117,44,0.33,166.69569054975622,71.03068369424602,514.7071875909814,65.12204371640573,961.5540639632372,71.25211137312371,2394.2294006753673,94.31755544927606
118,44,0.33,298.23254983123354,141.54022621691223,598.4228902043473,72.04615852155226,1277.1994141985529,54.496552512968925,2486.583929076431,75.81265545365824
119,44,0.33,170.20570249678886,115.7450707216143,500.7868901984545,134.0834623675156,1257.5147148689948,87.1042177922422,2006.6111228974569,109.0193641826591
120,48,0.24,141.64952075892575,51.305011349495445,799.7668283835436,64.47655352246065,1853.262665676164,72.37415540288518,2924.788625716699,79.7927394739703
121,48,0.24,141.04483845963279,132.48000757385182,891.6685281556399,70.6449555167882,1801.083225897417,53.30170629137793,2832.961323293552,62.87609635074727
122,48,0.24,153.82897589791492,63.183599019993665,775.9467573673452,52.59039796700269,1778.124152583494,82.64743977002134,2740.3041761366253,58.83950391185268
123,48,0.24,213.57065140115907,69.63558527407825,671.5811564373711,61.42121874245274,1625.5637235085503,68.0019700603292,2801.515065731999,54.177635153321525
124,48,0.24,120.14785628466672,60.427564162129386,713.8225499848262,57.286854106789335,1569.0290125042998,85.79644422239849,2960.5224962153616,57.981126791090595
125,37,0.23,89.31518530248115,86.64660954871609,270.5463075389693,56.73853050063333,663.2108421458554,82.99094702887336,1262.7884588382599,65.5443603094276
126,37,0.23,151.0241231572889,62.25788957795983,318.88183391123414,71.67627233452359,770.1207048626567,105.08354950457104,1314.4005990514881,94.92363735701353
127,37,0.23,61.90122943761812,77.63770372026383,367.55247666876244,54.814877272814016,757.2049748283873,96.5650862159106,1365.64237019851,84.28784978263484
128,37,0.23,76.92424563947316,93.49997235570302,326.209707248628,67.37431928366735,717.1958240666097,66.13117429902265,1128.2399684224808,67.21576179887015
129,37,0.23,112.10966822329296,180.2807359925646,275.5845478283709,72.73357360049218,744.4189815588056,77.73826653773446,1169.661486269084,82.97280670956634
130,33,0.38,56.49303120147396,121.94590824226222,223.24910350158726,62.34624464491915,464.6365864782198,174.0474676582325,741.601784637199,122.82443486147699
131,33,0.38,100.15922846900611,64.76848167936194,181.14316558242967,71.75600432763227,450.2767770371106,137.2488410354315,846.0110943921502,144.7053894061321
132,33,0.38,93.06847715763358,79.15106086946389,127.41312068288616,136.7251983145601,532.9055243540349,98.59827512121515,897.8170233129176,164.32501606715385
133,33,0.38,89.82551710935883,168.24668027679445,210.63431054784618,105.71550227345938,523.6633807707816,123.43647901612302,886.4299247643394,106.11874452134843
134,33,0.38,96.7385885681197,79.21138037683102,232.7403592255324,95.77450854710371,455.95523909438964,97.77298597663491,917.934302845104,148.7591121885692
135,49,0.4,137.3433367844762,64.51525678462599,674.8990812020547,74.8273799330182,1743.0665010021826,64.17745369196285,2744.47418827813,58.75582796016867
136,49,0.4,114.75319204595824,97.7246956413889,679.2296251842981,71.78569145442083,1976.412180881147,76.20806911923111,2983.9510959418762,73.14394776078393
137,49,0.4,216.0816021728766,29.588335713569798,680.3652753662423,37.07839030500382,1637.404486179195,80.37543175424952,2894.8804585870685,84.11258158639203
138,49,0.4,218.77496323190718,88.96521773467326,709.2519686666171,83.26098231757547,2032.3954010497168,59.90648404375928,2420.6348957631126,79.97948286482747
139,49,0.4,247.9262920372578,77.39589554792323,633.9082179202303,93.50368789770853,1726.6515846815087,51.99401194423676,3066.511620286413,73.66084491715084
140,41,0.27,204.07676330477398,65.60104960140737,437.58398655818854,83.81069310975717,899.3454353662864,88.28568068029634,1848.1300785104138,78.0236981994857
141,41,0.27,27.182400586065903,65.28476955357877,306.4636790604549,81.02778589096269,807.2951119885038,94.55431940070523,1708.6157742621017,94.22622916621935
142,41,0.27,114.8484693212946,47.50120389785321,545.2471198826873,95.7903531047593,1022.7435163662719,123.2735490040556,1743.3168886022486,131.4170532518003
143,41,0.27,139.98749198143366,61.131687603771724,308.0259955834341,74.24377641928109,1097.3764775540758,94.29428316370944,1613.4787658652954,90.56120052799511
144,41,0.27,80.2309452032549,82.6975562452055,522.1231916570324,82.82432872110414,1053.1466996537915,91.64544479905481,1658.1505662529862,133.759126683619
145,43,0.27,183.46412097953356,66.95797052056903,631.5616727568171,69.5292762146734,1166.610887360179,100.83114144389296,2016.6607859820851,104.19924544233976
146,43,0.27,177.2236958478382,66.49660906718512,463.10936622672807,123.6513463000561,1216.7098557805834,83.71865178133619,1874.2002789675857,70.07491927179952
147,43,0.27,131.30398267899608,59.56830652284718,635.1697968131505,61.6993404906643,1175.0207116394176,105.61365854063659,1915.1967217556555,83.59447431278593
148,43,0.27,172.03521348109717,48.95991431466523,599.0685442747545,72.51738815962216,1277.7773628175678,90.06488458697206,2081.9554391505567,91.53434026065752
149,43,0.27,148.76256547053305,85.12935600101069,615.6078575418832,97.60631723134881,1292.7391489020272,71.49848095356853,1840.7061536268127,65.96151199663748
150,44,0.34,141.31129829283856,84.97958846370342,535.3909768967352,56.79127750443487,1258.232388808125,83.81691831553844,2268.723981053736,100.5358732525317
151,44,0.34,158.3023896045782,63.659468288827,560.2318773615095,50.90175619199886,1269.72229027117,58.92236066548899,2043.2058564900722,111.77030710096227
152,44,0.34,80.09164091022907,60.835621113024914,588.3264745237962,41.77974700546088,1069.423441893315,64.48383679314715,2009.7072002731652,86.40123905431533
153,44,0.34,128.92666173543194,59.275727957898795,504.7996757192775,74.27731451835105,1386.4779467575931,57.8859007038202,2006.6335209855438,90.31496030967284
154,44,0.34,78.0356699158883,26.20516062948313,439.6539258336557,54.30171985643709,1402.278773753238,88.48814574374504,2283.9443980078786,84.4578117583691
155,39,0.4,112.57755100112254,44.708562321065635,404.02571235879066,56.91104720084126,658.6593543804206,73.50971789834398,1541.8507307118425,68.2443180013708
156,39,0.4,132.10339578268116,60.371922769918655,503.92704467055455,74.09244191447488,1035.2546544199383,131.50383412579617,1600.53946364178,112.96296637919124
157,39,0.4,108.0388248521939,90.90496441952806,246.78645843173905,81.65557921767089,732.5707482123864,85.66541319983156,1230.1893747305337,81.37974021295602
158,39,0.4,50.86935729378708,59.1947110684186,260.16013147080105,89.22221826760378,981.9539048078542,94.50156085713527,1548.4116491426703,79.13936269972213
159,39,0.4,84.53713773189348,76.38376146859447,424.3422609697527,124.61164594058975,566.9932476082681,68.5086311342033,1398.4503586631336,50.46349383699054
160,34,0.37,85.28774263681072,126.93672646642506,212.51397349646436,73.46209238161788,508.0259337311804,101.64127082892867,944.7902915778038,92.02540128611327
161,34,0.37,101.70471501290183,79.13612813790093,209.80482082133432,54.166396852150946,625.4363529504121,118.16518161481739,1039.2857664246253,98.80306594540896
162,34,0.37,90.09975335745975,96.29886606611811,259.32027744312876,89.11048495753451,557.5627517670032,94.25144453500218,875.8089186541235,102.43754900606686
163,34,0.37,82.54966344904736,95.73874047059016,263.46224227465166,78.16277316576127,454.110373127195,143.73577975916254,939.807302582025,100.23563605214527
164,34,0.37,45.416049570144594,197.87952412857524,304.5012112454709,82.54553714977467,584.709026040706,101.84335152212304,811.6709612461284,171.28880983442133
165,39,0.32,110.3163459336547,79.82873084184301,402.4980566695913,69.90730329321396,812.0237982771475,87.96649116377262,1629.195804789,62.77672282534948
166,39,0.32,122.1305654347294,72.33915515866545,251.6347432550117,84.45156260944209,694.359644101881,64.42253508366687,1435.8679290737398,108.66457263915038
167,39,0.32,139.20489988499256,59.28251525195769,252.0475130990488,55.73000704352996,639.1263937552694,125.66474222042686,1456.2128184295893,85.75536322462408
168,39,0.32,176.72571578738325,82.0354239406483,366.30177396903696,62.7874067757359,801.7879830003624,69.39412704856005,1297.5604201492893,93.05055360062451
169,39,0.32,74.75972191749091,119.94694303623754,451.470047400481,150.16850607195508,595.1123625510495,70.30942153332447,1431.1126576469824,89.42224469561216
170,44,0.27,101.67669358949466,76.3528720149197,615.9922975220375,103.32190621029797,1149.8738049647973,88.03422802242162,2097.662690720047,87.12302685665487
171,44,0.27,252.17991361056687,86.93762089399377,540.3816299267264,71.27416393940717,1214.6440712002995,84.32411599762105,2132.763999910026,77.78279582828993
172,44,0.27,168.56479931684126,63.470718944058255,575.1919199876495,55.58419085970876,1379.5178864446184,79.00494530966824,2231.3530042018174,95.667781777317
173,44,0.27,150.818742172096,75.60003876934836,567.5527063202155,46.021390664932994,1281.6576984240824,56.53185129719404,2228.2148743805233,46.8124839463865
174,44,0.27,53.263081034125676,69.31731563918709,356.3506081332722,110.66880499265434,1134.9074505654407,81.3642108542731,1936.2860085289951,78.41956682755742
175,47,0.32,201.41007969155254,53.836770834499085,580.7709795072636,59.29185553085136,1786.6952077301526,66.3895005126565,2427.6630623081837,54.07889687511542
176,47,0.32,105.39475426439674,70.5055491535019,648.308424199663,55.14627167315017,1385.2723012267588,65.43025494528285,2268.3001480689973,74.82342756465184
177,47,0.32,177.76798207144003,58.36744954127238,843.4506123080293,51.01724738930492,1583.2577900909969,70.98018270538198,2418.1420928488697,80.2085084646795
178,47,0.32,197.34740745717426,66.16610772644108,707.3021830537135,70.96843048074356,1633.599409385943,97.65431583341915,2934.3759300016673,67.7372201212099
179,47,0.32,215.80094764244888,115.27000492262184,910.56596952684,91.25191732843547,1380.8047068663268,100.89719058692081,2732.0572473970187,102.65788945134966
180,33,0.34,66.55171187848818,84.74351000265153,194.3772705007371,50.1462426243354,690.0463363720361,80.72459396398796,720.9135600307764,123.81398535385885
181,33,0.34,92.12513932760706,114.41477622378727,268.1073971841609,85.88349287862454,492.22006894497747,107.05394311727201,780.4235125177843,127.52944553624083
182,33,0.34,47.53000333756577,87.93748909072143,157.7022646653906,110.77702456675775,347.6958461570405,121.40466316512476,761.9561596120781,113.02103524511068
183,33,0.34,21.790275466000878,90.83600856367735,209.10922446709088,102.54066952696058,511.2665256935856,101.3185935791376,793.9199104794741,114.14741046477815
184,33,0.34,94.56747153552472,116.0091738958707,180.46629408557826,128.7351860277177,524.0509367647132,172.65357935063608,864.833985648909,115.70895700644459
185,31,0.23,20.34993121115638,62.217371040850665,177.2897211137489,99.672637094273,417.83147735606406,237.96121382898932,629.9124544722447,223.105481923729
186,31,0.23,39.45555271471153,77.7898067741785,159.0193886765563,153.37145101370518,448.05548552910716,174.3783562011605,759.988701296272,176.63826769627914
187,31,0.23,51.86065874550525,63.38651240143044,206.0926156415074,95.2829659922972,375.1271904479115,155.37832504613206,701.5311710103962,122.41464379667673
188,31,0.23,68.54415894572878,83.5712211479604,176.85192079747378,132.6914041119074,419.08352917221123,99.11662565719061,687.6944768218054,229.90730409488805
189,31,0.23,56.16390791427142,81.62614687731482,163.52767715074827,123.73923252614671,422.4554310733549,90.5435040974378,596.0970881884932,294.20678579429284
